center,target,opposite,center_label,target_label,opposite_label,target_dist,opposite_dist,self_emo_shift,cosine_similarity,kl_divergence,earth_mover_dist
Ses01_angry_03_B_065,Ses01_angry_03_B_063,Ses01_angry_03_A_064,Anger,Anger,Anger,2,1,0,0.7658958435058594,0.14517660439014435,0.28065825812518597
Ses01_angry_03_B_067,Ses01_angry_03_B_065,Ses01_angry_03_A_064,Anger,Anger,Anger,1,2,0,0.2525433897972107,0.6076729893684387,0.5740582998842001
Ses01_angry_03_B_069,Ses01_angry_03_B_067,Ses01_angry_03_A_064,Anger,Anger,Anger,1,3,0,0.9484093189239502,0.013473057188093662,0.2679974026978016
Ses01_angry_03_A_071,Ses01_angry_03_A_064,Ses01_angry_03_B_069,Anger,Anger,Anger,4,1,0,0.2541126012802124,1.4378430843353271,0.4194118455052376
Ses01_angry_03_B_073,Ses01_angry_03_B_069,Ses01_angry_03_A_071,Anger,Anger,Anger,2,1,0,0.20604658126831055,0.9506588578224182,0.723257802426815
Ses01_angry_03_A_075,Ses01_angry_03_A_071,Ses01_angry_03_B_073,Anger,Anger,Anger,2,1,0,0.9528529047966003,0.12409686297178268,0.31813250482082367
Ses01_angry_03_B_077,Ses01_angry_03_B_073,Ses01_angry_03_A_075,Anger,Anger,Anger,2,1,0,0.9699447154998779,0.015773756429553032,0.137070931494236
Ses01_angry_03_A_079,Ses01_angry_03_A_075,Ses01_angry_03_B_077,Anger,Anger,Anger,2,1,0,0.9585983753204346,0.0813395082950592,0.11748804152011871
Ses01_angry_04_A_001,pad,pad,Anger,pad,pad,None,None,0,1.0,0.0,0.0
Ses01_angry_04_B_002,pad,Ses01_angry_04_A_001,Neutral,pad,Anger,None,1,0,1.0,0.0,0.0
Ses01_angry_04_A_004,Ses01_angry_04_A_001,Ses01_angry_04_B_002,Anger,Anger,Neutral,2,1,0,0.6285915970802307,0.5202775597572327,0.3767348900437355
Ses01_angry_04_B_007,Ses01_angry_04_B_002,Ses01_angry_04_A_004,Anger,Neutral,Anger,2,1,1,0.7239931225776672,0.3031628429889679,0.48817368037998676
Ses01_angry_04_A_008,Ses01_angry_04_A_004,Ses01_angry_04_B_007,Anger,Anger,Anger,2,1,0,0.8708072304725647,0.2005123794078827,0.18569070287048817
Ses01_angry_04_A_009,Ses01_angry_04_A_008,Ses01_angry_04_B_007,Anger,Anger,Anger,1,2,0,0.9521342515945435,0.06066549941897392,0.17063374258577824
Ses01_angry_04_A_010,Ses01_angry_04_A_009,Ses01_angry_04_B_007,Anger,Anger,Anger,1,3,0,0.9873962998390198,0.014525899663567543,0.14879736304283142
Ses01_angry_04_A_011,Ses01_angry_04_A_010,Ses01_angry_04_B_007,Anger,Anger,Anger,1,4,0,0.9610044360160828,0.07231701165437698,0.2519039288163185
Ses01_angry_04_A_012,Ses01_angry_04_A_011,Ses01_angry_04_B_007,Anger,Anger,Anger,1,5,0,0.9754126071929932,0.0556032657623291,0.19330716133117676
Ses01_angry_04_B_013,Ses01_angry_04_B_007,Ses01_angry_04_A_012,Anger,Anger,Anger,6,1,0,0.93245929479599,0.05252232775092125,0.3221185728907585
Ses01_angry_04_A_016,Ses01_angry_04_A_012,Ses01_angry_04_B_013,Anger,Anger,Anger,2,1,0,0.8829345703125,0.20907334983348846,0.283864289522171
Ses01_angry_04_B_017,Ses01_angry_04_B_013,Ses01_angry_04_A_016,Anger,Anger,Anger,2,1,0,0.8687134385108948,0.13006722927093506,0.33334184996783733
Ses01_angry_04_A_018,Ses01_angry_04_A_016,Ses01_angry_04_B_017,Anger,Anger,Anger,2,1,0,0.8721826076507568,0.12378581613302231,0.298158785328269
Ses01_angry_04_A_019,Ses01_angry_04_A_018,Ses01_angry_04_B_017,Anger,Anger,Anger,1,2,0,0.9099093079566956,0.05537465214729309,0.38588274270296097
Ses01_angry_04_B_020,Ses01_angry_04_B_017,Ses01_angry_04_A_019,Anger,Anger,Anger,3,1,0,0.9626011252403259,0.030204683542251587,0.2690794784575701
Ses01_angry_04_A_022,Ses01_angry_04_A_019,Ses01_angry_04_B_020,Anger,Anger,Anger,2,1,0,0.8990877270698547,0.220485121011734,0.1422173622995615
Ses01_angry_04_A_023,Ses01_angry_04_A_022,Ses01_angry_04_B_020,Anger,Anger,Anger,1,2,0,0.9509410858154297,0.05198495090007782,0.354308869689703
Ses01_angry_04_B_024,Ses01_angry_04_B_020,Ses01_angry_04_A_023,Anger,Anger,Anger,3,1,0,0.9017461538314819,0.050204671919345856,0.3369985409080982
Ses01_angry_04_A_026,Ses01_angry_04_A_023,Ses01_angry_04_B_024,Anger,Anger,Anger,2,1,0,0.9638975858688354,0.03636390343308449,0.33620064705610275
Ses01_angry_04_B_027,Ses01_angry_04_B_024,Ses01_angry_04_A_026,Anger,Anger,Anger,2,1,0,0.5173279643058777,0.5082370042800903,0.8840692918747663
Ses01_angry_04_A_028,Ses01_angry_04_A_026,Ses01_angry_04_B_027,Anger,Anger,Anger,2,1,0,0.9052987694740295,0.265300452709198,0.4257125109434128
Ses01_angry_04_A_029,Ses01_angry_04_A_028,Ses01_angry_04_B_027,Anger,Anger,Anger,1,2,0,0.9745655059814453,0.02167910896241665,0.2377064898610115
Ses01_angry_04_A_030,Ses01_angry_04_A_029,Ses01_angry_04_B_027,Anger,Anger,Anger,1,3,0,0.9522197246551514,0.028719905763864517,0.3802979663014412
Ses02_angry_05_A_001,pad,pad,Anger,pad,pad,None,None,0,1.0,0.0,0.0
Ses02_angry_05_A_003,Ses02_angry_05_A_001,pad,Anger,Anger,pad,1,None,0,-0.1556912064552307,0.376869797706604,0.33907757699489594
Ses02_angry_05_A_005,Ses02_angry_05_A_003,pad,Anger,Anger,pad,1,None,0,0.28966599702835083,0.6390092372894287,0.6248789075762033
Ses02_angry_05_A_007,Ses02_angry_05_A_005,pad,Anger,Anger,pad,1,None,0,0.8839936852455139,0.04455920308828354,0.24569025076925755
Ses02_angry_05_A_008,Ses02_angry_05_A_007,pad,Anger,Anger,pad,1,None,0,0.6081470251083374,0.3715423345565796,0.4997573122382164
Ses02_angry_05_B_009,pad,Ses02_angry_05_A_008,Anger,pad,Anger,None,1,0,1.0,0.0,0.0
Ses02_angry_05_A_010,Ses02_angry_05_A_008,Ses02_angry_05_B_009,Anger,Anger,Anger,2,1,0,0.20215758681297302,0.41823694109916687,0.4651389345526695
Ses02_angry_05_B_011,Ses02_angry_05_B_009,Ses02_angry_05_A_010,Anger,Anger,Anger,2,1,0,0.638485848903656,0.11218173801898956,0.14198615215718746
Ses02_angry_05_A_012,Ses02_angry_05_A_010,Ses02_angry_05_B_011,Anger,Anger,Anger,2,1,0,0.9029896259307861,0.0509398877620697,0.33948404993861914
Ses02_angry_05_B_013,Ses02_angry_05_B_011,Ses02_angry_05_A_012,Anger,Anger,Anger,2,1,0,0.9228917360305786,0.05732503533363342,0.43797450326383114
Ses02_angry_05_A_014,Ses02_angry_05_A_012,Ses02_angry_05_B_013,Anger,Anger,Anger,2,1,0,0.962753415107727,0.07849034667015076,0.32613459322601557
Ses02_angry_05_B_017,Ses02_angry_05_B_013,Ses02_angry_05_A_014,Anger,Anger,Anger,2,1,0,0.6308609247207642,0.15617546439170837,0.6077518165111542
Ses02_angry_05_A_018,Ses02_angry_05_A_014,Ses02_angry_05_B_017,Anger,Anger,Anger,2,1,0,0.9015291929244995,0.029055524617433548,0.22538571059703827
Ses02_angry_05_A_020,Ses02_angry_05_A_018,Ses02_angry_05_B_017,Anger,Anger,Anger,1,2,0,0.9977126121520996,0.02913980558514595,0.24195425771176815
Ses02_angry_05_A_021,Ses02_angry_05_A_020,Ses02_angry_05_B_017,Anger,Anger,Anger,1,3,0,0.9044952392578125,0.04977124556899071,0.43015831522643566
Ses02_angry_05_A_023,Ses02_angry_05_A_021,Ses02_angry_05_B_017,Anger,Anger,Anger,1,4,0,0.7948257923126221,0.116701640188694,0.7647069022059441
Ses02_angry_05_B_024,Ses02_angry_05_B_017,Ses02_angry_05_A_023,Anger,Anger,Anger,5,1,0,0.3750400245189667,0.5262781381607056,0.7187109217047691
Ses02_angry_05_A_025,Ses02_angry_05_A_023,Ses02_angry_05_B_024,Anger,Anger,Anger,2,1,0,0.9700892567634583,0.01644541136920452,0.29192483611404896
Ses02_angry_05_A_026,Ses02_angry_05_A_025,Ses02_angry_05_B_024,Anger,Anger,Anger,1,2,0,0.9783505201339722,0.06287404149770737,0.36302041821181774
Ses02_angry_05_B_027,Ses02_angry_05_B_024,Ses02_angry_05_A_026,Anger,Anger,Anger,3,1,0,0.369979590177536,0.13389694690704346,0.38227318227291107
Ses02_angry_05_A_028,Ses02_angry_05_A_026,Ses02_angry_05_B_027,Anger,Anger,Anger,2,1,0,0.9014723300933838,0.09554102271795273,0.4419888537377119
Ses02_angry_05_A_029,Ses02_angry_05_A_028,Ses02_angry_05_B_027,Anger,Anger,Anger,1,2,0,0.9200161695480347,0.07229244709014893,0.4278466980904341
Ses02_angry_05_A_031,Ses02_angry_05_A_029,Ses02_angry_05_B_027,Anger,Anger,Anger,1,3,0,0.9048910737037659,0.282190203666687,0.6553564965724945
Ses02_angry_05_A_032,Ses02_angry_05_A_031,Ses02_angry_05_B_027,Anger,Anger,Anger,1,4,0,0.9667515158653259,0.016384324058890343,0.2501554936170578
Ses02_angry_05_A_033,Ses02_angry_05_A_032,Ses02_angry_05_B_027,Anger,Anger,Anger,1,5,0,0.9609065651893616,0.03238540142774582,0.22647080197930336
Ses02_angry_05_A_035,Ses02_angry_05_A_033,Ses02_angry_05_B_027,Anger,Anger,Anger,1,6,0,0.9293764233589172,0.19318988919258118,0.6138220392167568
Ses02_angry_05_A_037,Ses02_angry_05_A_035,Ses02_angry_05_B_027,Anger,Anger,Anger,1,7,0,0.934827446937561,0.17943637073040009,0.6283900029957294
Ses02_angry_05_A_039,Ses02_angry_05_A_037,Ses02_angry_05_B_027,Anger,Anger,Anger,1,8,0,-0.5075709819793701,1.0388977527618408,0.6318687237799168
Ses02_angry_05_B_040,pad,Ses02_angry_05_A_039,Anger,pad,Anger,None,1,0,1.0,0.0,0.0
Ses02_angry_05_A_041,Ses02_angry_05_A_039,Ses02_angry_05_B_040,Anger,Anger,Anger,2,1,0,0.8537929654121399,0.05661769211292267,0.27544549107551575
Ses02_angry_05_A_042,Ses02_angry_05_A_041,Ses02_angry_05_B_040,Anger,Anger,Anger,1,2,0,0.894675612449646,0.0159627515822649,0.20149928331375122
Ses02_angry_05_B_043,Ses02_angry_05_B_040,Ses02_angry_05_A_042,Anger,Anger,Anger,3,1,0,-0.43873363733291626,1.1357944011688232,0.32428385131061077
Ses02_angry_05_A_044,Ses02_angry_05_A_042,Ses02_angry_05_B_043,Anger,Anger,Anger,2,1,0,0.1706775575876236,0.21063277125358582,0.15724745020270348
Ses02_angry_05_B_045,Ses02_angry_05_B_043,Ses02_angry_05_A_044,Anger,Anger,Anger,2,1,0,-0.1466573029756546,0.6862360835075378,0.615214055404067
Ses02_angry_05_B_046,Ses02_angry_05_B_045,Ses02_angry_05_A_044,Anger,Anger,Anger,1,2,0,0.44934970140457153,0.12882941961288452,0.31309655122458935
Ses02_angry_05_A_047,Ses02_angry_05_A_044,Ses02_angry_05_B_046,Anger,Anger,Anger,3,1,0,0.78858882188797,0.05978911370038986,0.2625707946717739
Ses02_angry_05_B_048,Ses02_angry_05_B_046,Ses02_angry_05_A_047,Anger,Anger,Anger,2,1,0,0.4908311069011688,0.30737587809562683,0.1637153923511505
Ses02_angry_05_B_049,Ses02_angry_05_B_048,Ses02_angry_05_A_047,Anger,Anger,Anger,1,2,0,0.6864640712738037,0.10607153177261353,0.362112820148468
Ses02_angry_05_A_050,Ses02_angry_05_A_047,Ses02_angry_05_B_049,Anger,Anger,Anger,3,1,0,0.013660773634910583,0.12801745533943176,0.058512985706329346
Ses02_angry_05_B_051,Ses02_angry_05_B_049,Ses02_angry_05_A_050,Anger,Anger,Anger,2,1,0,0.2839196026325226,0.28038644790649414,0.4183681383728981
Ses02_angry_05_A_052,Ses02_angry_05_A_050,Ses02_angry_05_B_051,Anger,Anger,Anger,2,1,0,0.46454188227653503,0.09884673357009888,0.401045985519886
Ses02_angry_08_B_002,pad,pad,Anger,pad,pad,None,None,0,1.0,0.0,0.0
Ses02_angry_08_B_003,Ses02_angry_08_B_002,pad,Anger,Anger,pad,1,None,0,0.961940348148346,0.07991106063127518,0.3060520142316818
Ses02_angry_08_B_005,Ses02_angry_08_B_003,pad,Anger,Anger,pad,1,None,0,0.8146652579307556,0.12095222622156143,0.4903540015220642
Ses02_angry_08_B_006,Ses02_angry_08_B_005,pad,Anger,Anger,pad,1,None,0,0.9790123105049133,0.01568165048956871,0.2406051643192768
Ses02_angry_08_B_008,Ses02_angry_08_B_006,pad,Neutral,Anger,pad,1,None,1,0.930245041847229,0.1423787623643875,0.4573635905981064
Ses02_angry_08_B_010,Ses02_angry_08_B_008,pad,Anger,Neutral,pad,1,None,1,0.9592542052268982,0.053914088755846024,0.23891139402985573
Ses02_angry_08_A_012,pad,Ses02_angry_08_B_010,Anger,pad,Anger,None,1,0,1.0,0.0,0.0
Ses02_angry_08_B_013,Ses02_angry_08_B_010,Ses02_angry_08_A_012,Anger,Anger,Anger,2,1,0,0.960437536239624,0.07869207859039307,0.37767069041728973
Ses02_angry_08_B_015,Ses02_angry_08_B_013,Ses02_angry_08_A_012,Anger,Anger,Anger,1,2,0,0.96776282787323,0.02133304998278618,0.3131016045808792
Ses02_angry_08_B_017,Ses02_angry_08_B_015,Ses02_angry_08_A_012,Anger,Anger,Anger,1,3,0,0.958423376083374,0.047365233302116394,0.43206234090030193
Ses02_angry_08_A_018,Ses02_angry_08_A_012,Ses02_angry_08_B_017,Anger,Anger,Anger,4,1,0,0.8761220574378967,0.19767452776432037,0.3085212856531143
Ses02_angry_08_B_019,Ses02_angry_08_B_017,Ses02_angry_08_A_018,Anger,Anger,Anger,2,1,0,0.7913637161254883,0.13023722171783447,0.34507608972489834
Ses02_angry_08_A_020,Ses02_angry_08_A_018,Ses02_angry_08_B_019,Anger,Anger,Anger,2,1,0,0.9393532276153564,0.09028531610965729,0.4568064287304878
Ses02_angry_08_B_021,Ses02_angry_08_B_019,Ses02_angry_08_A_020,Anger,Anger,Anger,2,1,0,0.6425328254699707,0.16311416029930115,0.4469415470957756
Ses02_angry_08_A_022,Ses02_angry_08_A_020,Ses02_angry_08_B_021,Anger,Anger,Anger,2,1,0,0.7676124572753906,0.5244776606559753,0.8127824291586876
Ses02_angry_08_B_023,Ses02_angry_08_B_021,Ses02_angry_08_A_022,Anger,Anger,Anger,2,1,0,0.9454072713851929,0.028944309800863266,0.3321966752409935
Ses02_angry_08_A_024,Ses02_angry_08_A_022,Ses02_angry_08_B_023,Anger,Anger,Anger,2,1,0,0.6689273118972778,0.2014862298965454,0.7171152383089066
Ses02_angry_08_B_025,Ses02_angry_08_B_023,Ses02_angry_08_A_024,Anger,Anger,Anger,2,1,0,0.8501793742179871,0.05947162210941315,0.5234718471765518
Ses02_angry_08_A_026,Ses02_angry_08_A_024,Ses02_angry_08_B_025,Anger,Anger,Anger,2,1,0,0.888368546962738,0.2983335256576538,0.5801976080983877
Ses02_angry_08_B_028,Ses02_angry_08_B_025,Ses02_angry_08_A_026,Anger,Anger,Anger,2,1,0,0.8889474868774414,0.06179236248135567,0.5618885010480881
Ses02_angry_08_B_029,Ses02_angry_08_B_028,Ses02_angry_08_A_026,Anger,Anger,Anger,1,2,0,0.9547237157821655,0.12610019743442535,0.3314235061407089
Ses02_angry_08_A_030,Ses02_angry_08_A_026,Ses02_angry_08_B_029,Anger,Anger,Anger,3,1,0,0.6352834701538086,0.5677158236503601,0.9514685776084661
Ses02_angry_08_B_031,Ses02_angry_08_B_029,Ses02_angry_08_A_030,Neutral,Anger,Anger,2,1,1,0.9214040637016296,0.21885599195957184,0.41553912311792374
Ses02_angry_08_B_034,Ses02_angry_08_B_031,Ses02_angry_08_A_030,Neutral,Neutral,Anger,1,2,0,0.8803941607475281,0.15643830597400665,0.49263498932123184
Ses02_angry_08_A_035,Ses02_angry_08_A_030,Ses02_angry_08_B_034,Anger,Anger,Neutral,3,1,0,0.7813385128974915,0.28324273228645325,0.47692217119038105
Ses02_angry_08_B_036,Ses02_angry_08_B_034,Ses02_angry_08_A_035,Anger,Neutral,Anger,2,1,1,0.9190025329589844,0.11777836829423904,0.44017259776592255
Ses03_angry_10_A_001,pad,pad,Neutral,pad,pad,None,None,0,1.0,0.0,0.0
Ses03_angry_10_B_002,pad,Ses03_angry_10_A_001,Anger,pad,Neutral,None,1,0,1.0,0.0,0.0
Ses03_angry_10_A_003,Ses03_angry_10_A_001,Ses03_angry_10_B_002,Anger,Neutral,Anger,2,1,1,0.847432017326355,0.08170022815465927,0.3586430363357067
Ses03_angry_10_B_004,Ses03_angry_10_B_002,Ses03_angry_10_A_003,Anger,Anger,Anger,2,1,0,-0.4534386396408081,0.5609517693519592,0.5628074333071709
Ses03_angry_10_A_005,Ses03_angry_10_A_003,Ses03_angry_10_B_004,Neutral,Anger,Anger,2,1,1,0.7900030016899109,0.0726814866065979,0.15049508027732372
Ses03_angry_10_B_006,Ses03_angry_10_B_004,Ses03_angry_10_A_005,Anger,Anger,Neutral,2,1,0,0.3941148519515991,0.26706644892692566,0.5846173763275146
Ses03_angry_10_A_008,Ses03_angry_10_A_005,Ses03_angry_10_B_006,Neutral,Neutral,Anger,2,1,0,-0.08963426947593689,0.44339585304260254,0.21533895842731
Ses03_angry_10_B_009,Ses03_angry_10_B_006,Ses03_angry_10_A_008,Anger,Anger,Neutral,2,1,0,0.4621643126010895,0.09959015250205994,0.32194899301975965
Ses03_angry_10_B_011,Ses03_angry_10_B_009,Ses03_angry_10_A_008,Anger,Anger,Neutral,1,2,0,0.892437756061554,0.4448295533657074,0.9305035220459104
Ses03_angry_10_A_013,Ses03_angry_10_A_008,Ses03_angry_10_B_011,Anger,Neutral,Anger,3,1,1,0.5255968570709229,0.28790801763534546,0.16334950923919678
Ses03_angry_10_B_014,Ses03_angry_10_B_011,Ses03_angry_10_A_013,Anger,Anger,Anger,2,1,0,0.9763917922973633,0.0298987478017807,0.31403106451034546
Ses03_angry_10_B_016,Ses03_angry_10_B_014,Ses03_angry_10_A_013,Anger,Anger,Anger,1,2,0,0.9212068319320679,0.060921888798475266,0.34025583416223526
Ses03_angry_10_B_017,Ses03_angry_10_B_016,Ses03_angry_10_A_013,Anger,Anger,Anger,1,3,0,0.9265034198760986,0.029468858614563942,0.47223348170518875
Ses03_angry_10_B_018,Ses03_angry_10_B_017,Ses03_angry_10_A_013,Anger,Anger,Anger,1,4,0,0.7930849194526672,0.21381784975528717,0.6695933565497398
Ses03_angry_10_B_020,Ses03_angry_10_B_018,Ses03_angry_10_A_013,Anger,Anger,Anger,1,5,0,0.6802796125411987,0.12153821438550949,0.370064452290535
Ses03_angry_10_B_022,Ses03_angry_10_B_020,Ses03_angry_10_A_013,Anger,Anger,Anger,1,6,0,0.8096407055854797,0.05243483930826187,0.19557161256670952
Ses03_angry_10_A_023,Ses03_angry_10_A_013,Ses03_angry_10_B_022,Anger,Anger,Anger,7,1,0,-0.6345288157463074,0.4648817181587219,0.4620341770350933
Ses03_angry_10_B_024,Ses03_angry_10_B_022,Ses03_angry_10_A_023,Anger,Anger,Anger,2,1,0,0.9192676544189453,0.06257753819227219,0.48237086459994316
Ses03_angry_10_B_026,Ses03_angry_10_B_024,Ses03_angry_10_A_023,Anger,Anger,Anger,1,2,0,0.9812613725662231,0.007403401657938957,0.34501753747463226
Ses03_angry_10_B_028,Ses03_angry_10_B_026,Ses03_angry_10_A_023,Anger,Anger,Anger,1,3,0,0.3901093602180481,0.3121486008167267,0.8032603077590466
Ses03_angry_10_A_029,Ses03_angry_10_A_023,Ses03_angry_10_B_028,Anger,Anger,Anger,4,1,0,-0.11439794301986694,0.4921891689300537,0.5396356172859669
Ses03_angry_10_B_030,Ses03_angry_10_B_028,Ses03_angry_10_A_029,Anger,Anger,Anger,2,1,0,0.7408180832862854,0.10206854343414307,0.44269332103431225
Ses03_angry_10_A_032,Ses03_angry_10_A_029,Ses03_angry_10_B_030,Anger,Anger,Anger,2,1,0,0.9415579438209534,0.04191538691520691,0.3212698623538017
Ses03_angry_10_B_033,Ses03_angry_10_B_030,Ses03_angry_10_A_032,Anger,Anger,Anger,2,1,0,0.24821875989437103,1.0757026672363281,0.3089293707162142
Ses03_angry_10_B_035,Ses03_angry_10_B_033,Ses03_angry_10_A_032,Anger,Anger,Anger,1,2,0,0.10226500034332275,0.9949922561645508,0.2500399276614189
Ses03_angry_10_B_036,Ses03_angry_10_B_035,Ses03_angry_10_A_032,Anger,Anger,Anger,1,3,0,0.8716284036636353,0.1088721826672554,0.43144410103559494
Ses03_angry_10_B_038,Ses03_angry_10_B_036,Ses03_angry_10_A_032,Anger,Anger,Anger,1,4,0,0.48142629861831665,0.18691104650497437,0.23197157680988312
Ses03_angry_10_B_039,Ses03_angry_10_B_038,Ses03_angry_10_A_032,Anger,Anger,Anger,1,5,0,0.26750773191452026,0.3082927465438843,0.5269640777260065
Ses03_angry_10_B_040,Ses03_angry_10_B_039,Ses03_angry_10_A_032,Anger,Anger,Anger,1,6,0,0.3984392285346985,0.2114778757095337,0.4444078952074051
Ses03_angry_10_B_042,Ses03_angry_10_B_040,Ses03_angry_10_A_032,Anger,Anger,Anger,1,7,0,0.7248227000236511,0.1703694462776184,0.5592469330877066
Ses03_angry_10_A_043,Ses03_angry_10_A_032,Ses03_angry_10_B_042,Sadness,Anger,Anger,8,1,1,0.4056212902069092,0.41649457812309265,0.36776311695575714
Ses03_angry_10_B_045,Ses03_angry_10_B_042,Ses03_angry_10_A_043,Anger,Anger,Sadness,2,1,0,-0.7486175298690796,1.1212215423583984,0.42774049937725067
Ses03_angry_11_A_002,pad,pad,Neutral,pad,pad,None,None,0,1.0,0.0,0.0
Ses03_angry_11_A_003,Ses03_angry_11_A_002,pad,Neutral,Neutral,pad,1,None,0,0.8103590607643127,0.13869836926460266,0.3184704165905714
Ses03_angry_11_A_004,Ses03_angry_11_A_003,pad,Anger,Neutral,pad,1,None,1,0.15871068835258484,0.5332467555999756,0.18257633037865162
Ses03_angry_11_B_005,pad,Ses03_angry_11_A_004,Anger,pad,Anger,None,1,0,1.0,0.0,0.0
Ses03_angry_11_A_006,Ses03_angry_11_A_004,Ses03_angry_11_B_005,Neutral,Anger,Anger,2,1,1,0.4998749792575836,0.30145785212516785,0.25719003193080425
Ses03_angry_11_B_007,Ses03_angry_11_B_005,Ses03_angry_11_A_006,Anger,Anger,Neutral,2,1,0,0.8036030530929565,0.23976385593414307,0.2963353917002678
Ses03_angry_11_A_008,Ses03_angry_11_A_006,Ses03_angry_11_B_007,Neutral,Neutral,Anger,2,1,0,0.9397000074386597,0.04868851602077484,0.38350706174969673
Ses03_angry_11_B_009,Ses03_angry_11_B_007,Ses03_angry_11_A_008,Anger,Anger,Neutral,2,1,0,0.9574455618858337,0.03460494428873062,0.26456014811992645
Ses03_angry_11_B_010,Ses03_angry_11_B_009,Ses03_angry_11_A_008,Anger,Anger,Neutral,1,2,0,0.9516758918762207,0.016341358423233032,0.3052225112915039
Ses03_angry_11_B_011,Ses03_angry_11_B_010,Ses03_angry_11_A_008,Anger,Anger,Neutral,1,3,0,0.9781065583229065,0.05795376002788544,0.25238537788391113
Ses03_angry_11_B_012,Ses03_angry_11_B_011,Ses03_angry_11_A_008,Anger,Anger,Neutral,1,4,0,0.9488564729690552,0.08668799698352814,0.371504720300436
Ses03_angry_11_A_013,Ses03_angry_11_A_008,Ses03_angry_11_B_012,Neutral,Neutral,Anger,5,1,0,0.9267560243606567,0.1320490688085556,0.43733123131096363
Ses03_angry_11_B_014,Ses03_angry_11_B_012,Ses03_angry_11_A_013,Anger,Anger,Neutral,2,1,0,0.9498462677001953,0.05047888308763504,0.4005431793630123
Ses03_angry_11_B_016,Ses03_angry_11_B_014,Ses03_angry_11_A_013,Anger,Anger,Neutral,1,2,0,0.9822792410850525,0.01699870452284813,0.2337258756160736
Ses03_angry_11_A_017,Ses03_angry_11_A_013,Ses03_angry_11_B_016,Anger,Neutral,Anger,3,1,1,0.9526766538619995,0.09782078862190247,0.47943010181188583
Ses03_angry_11_B_018,Ses03_angry_11_B_016,Ses03_angry_11_A_017,Anger,Anger,Anger,2,1,0,0.7465116381645203,0.19275671243667603,0.7901414111256599
Ses03_angry_11_A_019,Ses03_angry_11_A_017,Ses03_angry_11_B_018,Anger,Anger,Anger,2,1,0,-0.3013552725315094,1.1174817085266113,0.9453859254717827
Ses03_angry_11_B_020,Ses03_angry_11_B_018,Ses03_angry_11_A_019,Anger,Anger,Anger,2,1,0,0.9650696516036987,0.060211993753910065,0.3042696788907051
Ses03_angry_11_A_021,Ses03_angry_11_A_019,Ses03_angry_11_B_020,Neutral,Anger,Anger,2,1,1,-0.27909788489341736,0.399003267288208,0.8029544800519943
Ses03_angry_11_B_022,Ses03_angry_11_B_020,Ses03_angry_11_A_021,Anger,Anger,Neutral,2,1,0,0.9835692048072815,0.022321345284581184,0.1393352746963501
Ses03_angry_11_B_024,Ses03_angry_11_B_022,Ses03_angry_11_A_021,Anger,Anger,Neutral,1,2,0,0.933314323425293,0.11189492791891098,0.33870348148047924
Ses03_angry_11_A_025,Ses03_angry_11_A_021,Ses03_angry_11_B_024,Anger,Neutral,Anger,3,1,1,0.9431663155555725,0.17384055256843567,0.2777643948793411
Ses03_angry_11_B_026,Ses03_angry_11_B_024,Ses03_angry_11_A_025,Anger,Anger,Anger,2,1,0,0.951092541217804,0.04470621049404144,0.4103109408169985
Ses03_angry_11_B_027,Ses03_angry_11_B_026,Ses03_angry_11_A_025,Anger,Anger,Anger,1,2,0,0.9351266622543335,0.023526938632130623,0.4212968349456787
Ses03_angry_11_A_028,Ses03_angry_11_A_025,Ses03_angry_11_B_027,Neutral,Anger,Anger,3,1,1,0.9434924125671387,0.11873048543930054,0.578213706612587
